"SITE_ID","DATE","SPECIES","DAY","MONTH","M_YEAR","COUNT"
"TR010",2010-01-01,"Papilio machaon",1,1,2010,"1"
"TR010",2010-01-01,"Euchloe belemia",1,1,2010,"1"
"TR010",2010-01-01,"Euchloe belemia",1,1,2010,"3"
"TR010",2010-01-01,"Euchloe charlonia",1,1,2010,"4"
"TR010",2010-01-01,"Euchloe charlonia",1,1,2010,"3"
"TR010",2010-01-01,"Vanessa cardui",1,1,2010,"1"
"TR010",2010-01-01,"Vanessa cardui",1,1,2010,"1"
"TR010",2010-04-04,"Papilio machaon",4,4,2010,"1"
"TR010",2010-04-04,"Papilio machaon",4,4,2010,"1"
"TR010",2010-04-04,"Papilio machaon",4,4,2010,"1"
"TR010",2010-04-04,"Pieris rapae",4,4,2010,"1"
"TR010",2010-04-04,"Pontia daplidice",4,4,2010,"1"
"TR010",2010-04-04,"Pontia daplidice",4,4,2010,"5"
"TR010",2010-04-04,"Pontia daplidice",4,4,2010,"2"
"TR010",2010-04-04,"Pontia daplidice",4,4,2010,"2"
"TR010",2010-04-04,"Euchloe belemia",4,4,2010,"6"
"TR010",2010-04-04,"Euchloe belemia",4,4,2010,"5"
"TR010",2010-04-04,"Euchloe belemia",4,4,2010,"4"
"TR010",2010-04-04,"Euchloe belemia",4,4,2010,"5"
"TR010",2010-04-04,"Euchloe belemia",4,4,2010,"7"
"TR010",2010-04-04,"Euchloe charlonia",4,4,2010,"4"
"TR010",2010-04-04,"Euchloe charlonia",4,4,2010,"3"
"TR010",2010-04-04,"Euchloe charlonia",4,4,2010,"3"
"TR010",2010-04-04,"Euchloe charlonia",4,4,2010,"9"
"TR010",2010-04-04,"Euchloe charlonia",4,4,2010,"3"
"TR010",2010-04-04,"Euchloe charlonia",4,4,2010,"3"
"TR010",2010-04-04,"Euchloe charlonia",4,4,2010,"2"
"TR010",2010-04-04,"Euchloe charlonia",4,4,2010,"1"
"TR010",2010-04-04,"Euchloe charlonia",4,4,2010,"1"
"TR010",2010-04-04,"Vanessa cardui",4,4,2010,"1"
"TR010",2010-04-04,"Vanessa cardui",4,4,2010,"1"
"TR010",2010-04-04,"Vanessa cardui",4,4,2010,"1"
"TR010",2010-04-04,"Vanessa cardui",4,4,2010,"1"
"TR010",2010-04-04,"Vanessa cardui",4,4,2010,"1"
"TR010",2010-04-04,"Tarucus balkanica",4,4,2010,"1"
"TR010",2010-06-02,"Papilio machaon",6,2,2010,"1"
"TR010",2010-06-02,"Euchloe charlonia",6,2,2010,"2"
"TR010",2010-06-02,"Euchloe charlonia",6,2,2010,"1"
"TR010",2010-06-02,"Vanessa cardui",6,2,2010,"2"
"TR010",2010-06-02,"Vanessa cardui",6,2,2010,"1"
"TR010",2010-06-05,"Papilio machaon",6,5,2010,"1"
"TR010",2010-06-05,"Pontia daplidice",6,5,2010,"13"
"TR010",2010-06-05,"Pontia daplidice",6,5,2010,"5"
"TR010",2010-06-05,"Pontia daplidice",6,5,2010,"6"
"TR010",2010-06-05,"Pontia daplidice",6,5,2010,"8"
"TR010",2010-06-05,"Pontia daplidice",6,5,2010,"4"
"TR010",2010-06-05,"Pontia daplidice",6,5,2010,"7"
"TR010",2010-06-05,"Pontia daplidice",6,5,2010,"6"
"TR010",2010-06-05,"Pontia daplidice",6,5,2010,"4"
"TR010",2010-06-05,"Pontia daplidice",6,5,2010,"3"
"TR010",2010-06-05,"Pontia daplidice",6,5,2010,"2"
"TR010",2010-06-05,"Pontia daplidice",6,5,2010,"30"
"TR010",2010-06-05,"Lycaena thersamon",6,5,2010,"1"
"TR010",2010-10-03,"Papilio machaon",10,3,2010,"1"
"TR010",2010-10-03,"Pontia daplidice",10,3,2010,"1"
"TR010",2010-10-03,"Pontia daplidice",10,3,2010,"1"
"TR010",2010-10-03,"Vanessa cardui",10,3,2010,"1"
"TR010",2010-10-03,"Vanessa cardui",10,3,2010,"1"
"TR010",2010-10-03,"Lycaena thersamon",10,3,2010,"1"
"TR010",2010-10-16,"Papilio machaon",16,10,2010,"1"
"TR010",2010-10-16,"Vanessa cardui",16,10,2010,"1"
"TR010",2010-10-16,"Vanessa cardui",16,10,2010,"1"
"TR010",2011-03-03,"Euchloe belemia",3,3,2011,"2"
"TR010",2011-03-03,"Euchloe belemia",3,3,2011,"1"
"TR010",2011-03-03,"Euchloe belemia",3,3,2011,"2"
"TR010",2011-03-03,"Euchloe belemia",3,3,2011,"1"
"TR010",2011-03-03,"Euchloe ausonia",3,3,2011,"1"
"TR010",2011-03-03,"Euchloe charlonia",3,3,2011,"2"
"TR010",2011-03-03,"Euchloe charlonia",3,3,2011,"7"
"TR010",2011-03-03,"Euchloe charlonia",3,3,2011,"10"
"TR010",2011-03-03,"Euchloe charlonia",3,3,2011,"2"
"TR010",2011-04-01,"Vanessa cardui",4,1,2011,"1"
"TR010",2011-04-05,"Pontia daplidice",4,5,2011,"1"
"TR010",2011-06-02,"Euchloe charlonia",6,2,2011,"1"
"TR010",2011-08-11,"Papilio machaon",8,11,2011,"1"
"TR010",2012-06-04,"Papilio machaon",6,4,2012,"2"
"TR010",2012-06-04,"Pontia daplidice",6,4,2012,"2"
"TR010",2012-06-04,"Pontia daplidice",6,4,2012,"1"
"TR010",2012-06-04,"Euchloe belemia",6,4,2012,"2"
"TR010",2012-06-04,"Euchloe belemia",6,4,2012,"1"
"TR010",2012-06-04,"Euchloe belemia",6,4,2012,"1"
"TR010",2012-06-04,"Euchloe belemia",6,4,2012,"1"
"TR010",2012-06-04,"Euchloe charlonia",6,4,2012,"1"
"TR010",2012-06-04,"Euchloe charlonia",6,4,2012,"3"
"TR010",2012-06-04,"Euchloe charlonia",6,4,2012,"2"
"TR010",2012-06-04,"Euchloe charlonia",6,4,2012,"1"
"TR010",2012-08-03,"Papilio machaon",8,3,2012,"4"
"TR010",2012-08-03,"Euchloe belemia",8,3,2012,"1"
"TR010",2012-08-03,"Euchloe charlonia",8,3,2012,"3"
"TR010",2012-08-03,"Euchloe charlonia",8,3,2012,"1"
"TR010",2012-08-03,"Euchloe charlonia",8,3,2012,"8"
"TR010",2012-08-03,"Euchloe charlonia",8,3,2012,"3"
"TR010",2012-08-05,"Pontia daplidice",8,5,2012,"1"
"TR010",2012-11-06,"Pontia daplidice",11,6,2012,"1"
"TR010",2012-11-29,"Papilio machaon",29,11,2012,"1"
"TR010",2012-12-27,"Papilio machaon",27,12,2012,"1"
"TR010",2012-12-27,"Vanessa cardui",27,12,2012,"2"
"TR010",2012-12-27,"Vanessa cardui",27,12,2012,"1"
"TR010",2013-01-17,"Papilio machaon",17,1,2013,"1"
"TR010",2013-01-17,"Euchloe belemia",17,1,2013,"2"
"TR010",2013-01-17,"Euchloe belemia",17,1,2013,"1"
"TR010",2013-01-17,"Euchloe belemia",17,1,2013,"1"
"TR010",2013-01-17,"Euchloe charlonia",17,1,2013,"1"
"TR010",2013-01-17,"Euchloe charlonia",17,1,2013,"1"
"TR010",2013-01-28,"Papilio machaon",28,1,2013,"1"
"TR010",2013-01-28,"Papilio machaon",28,1,2013,"1"
"TR010",2013-01-28,"Euchloe belemia",28,1,2013,"2"
"TR010",2013-01-28,"Euchloe belemia",28,1,2013,"4"
"TR010",2013-01-28,"Euchloe belemia",28,1,2013,"1"
"TR010",2013-01-28,"Euchloe belemia",28,1,2013,"1"
"TR010",2013-01-28,"Euchloe charlonia",28,1,2013,"2"
"TR010",2013-01-28,"Euchloe charlonia",28,1,2013,"1"
"TR010",2013-01-28,"Euchloe charlonia",28,1,2013,"1"
"TR010",2013-01-28,"Vanessa cardui",28,1,2013,"1"
"TR010",2013-01-28,"Vanessa cardui",28,1,2013,"1"
"TR010",2013-02-13,"Papilio machaon",13,2,2013,"2"
"TR010",2013-02-13,"Vanessa cardui",13,2,2013,"1"
"TR010",2013-02-13,"Vanessa cardui",13,2,2013,"1"
"TR010",2013-02-27,"Papilio machaon",27,2,2013,"1"
"TR010",2013-02-27,"Vanessa cardui",27,2,2013,"1"
"TR010",2013-02-27,"Vanessa cardui",27,2,2013,"1"
"TR010",2013-02-27,"Pieris rapae",27,2,2013,"1"
"TR010",2013-02-27,"Pieris rapae",27,2,2013,"1"
"TR010",2013-02-27,"Euchloe belemia",27,2,2013,"4"
"TR010",2013-02-27,"Euchloe belemia",27,2,2013,"2"
"TR010",2013-02-27,"Euchloe belemia",27,2,2013,"3"
"TR010",2013-02-27,"Euchloe belemia",27,2,2013,"4"
"TR010",2013-02-27,"Euchloe belemia",27,2,2013,"2"
"TR010",2013-02-27,"Euchloe charlonia",27,2,2013,"1"
"TR010",2013-02-27,"Euchloe charlonia",27,2,2013,"2"
"TR010",2013-02-27,"Euchloe charlonia",27,2,2013,"4"
"TR010",2013-02-27,"Euchloe charlonia",27,2,2013,"8"
"TR010",2013-02-27,"Euchloe charlonia",27,2,2013,"6"
"TR010",2013-03-15,"Euchloe belemia",15,3,2013,"1"
"TR010",2013-03-15,"Euchloe belemia",15,3,2013,"1"
"TR010",2013-03-15,"Euchloe belemia",15,3,2013,"1"
"TR010",2013-03-15,"Euchloe charlonia",15,3,2013,"1"
"TR010",2013-03-15,"Vanessa cardui",15,3,2013,"1"
"TR010",2013-03-30,"Papilio machaon",30,3,2013,"1"
"TR010",2013-03-30,"Papilio machaon",30,3,2013,"1"
"TR010",2013-03-30,"Euchloe charlonia",30,3,2013,"1"
"TR010",2013-03-30,"Euchloe ausonia",30,3,2013,"1"
"TR010",2013-03-30,"Euchloe belemia",30,3,2013,"1"
"TR010",2013-03-30,"Euchloe belemia",30,3,2013,"1"
"TR010",2013-03-30,"Pontia daplidice",30,3,2013,"1"
"TR010",2013-03-30,"Vanessa cardui",30,3,2013,"1"
"TR010",2013-04-14,"Papilio machaon",14,4,2013,"3"
"TR010",2013-04-14,"Papilio machaon",14,4,2013,"1"
"TR010",2013-05-03,"Pontia daplidice",3,5,2013,"1"
"TR010",2013-05-13,"Pontia daplidice",13,5,2013,"1"
"TR010",2013-05-26,"Papilio machaon",26,5,2013,"1"
"TR010",2013-10-23,"Papilio machaon",23,10,2013,"1"
"TR010",2013-11-08,"Papilio machaon",8,11,2013,"1"
"TR010",2014-01-23,"Euchloe charlonia",23,1,2014,"1"
"TR010",2014-01-23,"Euchloe charlonia",23,1,2014,"2"
"TR010",2014-01-23,"Euchloe charlonia",23,1,2014,"1"
"TR010",2014-02-08,"Euchloe charlonia",8,2,2014,"4"
"TR010",2014-02-08,"Euchloe charlonia",8,2,2014,"2"
"TR010",2014-02-08,"Euchloe charlonia",8,2,2014,"2"
"TR010",2014-03-07,"Euchloe charlonia",7,3,2014,"1"
"TR010",2014-03-23,"Papilio machaon",23,3,2014,"1"
"TR010",2014-03-23,"Euchloe belemia",23,3,2014,"1"
"TR010",2014-03-23,"Euchloe belemia",23,3,2014,"2"
"TR010",2014-03-23,"Euchloe belemia",23,3,2014,"3"
"TR010",2014-03-23,"Euchloe charlonia",23,3,2014,"1"
"TR010",2014-03-23,"Euchloe charlonia",23,3,2014,"2"
"TR010",2014-03-23,"Pontia daplidice",23,3,2014,"1"
"TR010",2014-03-23,"Vanessa cardui",23,3,2014,"1"
"TR010",2014-04-03,"Papilio machaon",3,4,2014,"1"
"TR010",2014-04-03,"Papilio machaon",3,4,2014,"1"
"TR010",2014-04-03,"Euchloe charlonia",3,4,2014,"2"
"TR010",2014-04-03,"Euchloe charlonia",3,4,2014,"4"
"TR010",2014-04-03,"Euchloe charlonia",3,4,2014,"2"
"TR010",2014-04-03,"Euchloe charlonia",3,4,2014,"3"
"TR010",2014-04-03,"Euchloe charlonia",3,4,2014,"3"
"TR010",2014-04-03,"Euchloe charlonia",3,4,2014,"3"
"TR010",2014-04-03,"Euchloe charlonia",3,4,2014,"5"
"TR010",2014-04-03,"Euchloe charlonia",3,4,2014,"4"
"TR010",2014-04-03,"Euchloe charlonia",3,4,2014,"2"
"TR010",2014-04-03,"Euchloe charlonia",3,4,2014,"1"
"TR010",2014-04-03,"Euchloe charlonia",3,4,2014,"1"
"TR010",2014-04-03,"Euchloe charlonia",3,4,2014,"1"
"TR010",2014-04-03,"Euchloe belemia",3,4,2014,"2"
"TR010",2014-04-03,"Euchloe belemia",3,4,2014,"5"
"TR010",2014-04-03,"Euchloe belemia",3,4,2014,"3"
"TR010",2014-04-03,"Euchloe belemia",3,4,2014,"2"
"TR010",2014-04-03,"Euchloe belemia",3,4,2014,"4"
"TR010",2014-04-03,"Euchloe belemia",3,4,2014,"2"
"TR010",2014-04-03,"Euchloe belemia",3,4,2014,"3"
"TR010",2014-04-03,"Euchloe belemia",3,4,2014,"4"
"TR010",2014-04-03,"Euchloe belemia",3,4,2014,"2"
"TR010",2014-04-03,"Euchloe belemia",3,4,2014,"1"
"TR010",2014-04-03,"Euchloe belemia",3,4,2014,"2"
"TR010",2014-04-03,"Euchloe belemia",3,4,2014,"2"
"TR010",2014-04-03,"Euchloe belemia",3,4,2014,"1"
"TR010",2014-04-03,"Vanessa cardui",3,4,2014,"1"
"TR010",2014-04-03,"Vanessa cardui",3,4,2014,"1"
"TR010",2014-04-03,"Vanessa cardui",3,4,2014,"1"
"TR010",2014-04-03,"Vanessa cardui",3,4,2014,"1"
"TR010",2014-04-03,"Vanessa cardui",3,4,2014,"1"
"TR010",2014-04-03,"Vanessa cardui",3,4,2014,"1"
"TR010",2014-04-25,"Papilio machaon",25,4,2014,"1"
"TR010",2014-04-25,"Papilio machaon",25,4,2014,"2"
"TR010",2014-04-25,"Papilio machaon",25,4,2014,"1"
"TR010",2014-04-25,"Papilio machaon",25,4,2014,"2"
"TR010",2014-04-25,"Papilio machaon",25,4,2014,"1"
"TR010",2014-04-25,"Papilio machaon",25,4,2014,"1"
"TR010",2014-04-25,"Pontia daplidice",25,4,2014,"1"
"TR010",2014-04-25,"Pontia daplidice",25,4,2014,"2"
"TR010",2014-04-25,"Pontia daplidice",25,4,2014,"2"
"TR010",2014-04-25,"Pontia daplidice",25,4,2014,"1"
"TR010",2014-04-25,"Pontia daplidice",25,4,2014,"2"
"TR010",2014-04-25,"Pontia daplidice",25,4,2014,"2"
"TR010",2014-04-25,"Pontia daplidice",25,4,2014,"2"
"TR010",2014-04-25,"Pontia daplidice",25,4,2014,"1"
"TR010",2014-04-25,"Pontia daplidice",25,4,2014,"1"
"TR010",2014-04-25,"Pontia daplidice",25,4,2014,"2"
"TR010",2014-04-25,"Pontia daplidice",25,4,2014,"2"
"TR010",2014-04-25,"Vanessa cardui",25,4,2014,"1"
"TR010",2014-04-25,"Vanessa cardui",25,4,2014,"1"
"TR010",2014-04-25,"Vanessa cardui",25,4,2014,"1"
"TR010",2014-04-25,"Vanessa cardui",25,4,2014,"2"
"TR010",2014-04-25,"Vanessa cardui",25,4,2014,"1"
"TR010",2014-04-25,"Euchloe charlonia",25,4,2014,"1"
"TR010",2014-04-25,"Vanessa atalanta",25,4,2014,"1"
"TR010",2014-05-06,"Papilio machaon",6,5,2014,"2"
"TR010",2014-05-06,"Pontia daplidice",6,5,2014,"1"
"TR010",2014-05-06,"Pontia daplidice",6,5,2014,"1"
"TR010",2014-05-06,"Pontia daplidice",6,5,2014,"1"
"TR010",2014-05-06,"Pontia daplidice",6,5,2014,"2"
"TR010",2014-05-06,"Pontia daplidice",6,5,2014,"2"
"TR010",2014-05-06,"Pontia daplidice",6,5,2014,"3"
"TR010",2014-05-06,"Pontia daplidice",6,5,2014,"1"
"TR010",2014-05-06,"Vanessa cardui",6,5,2014,"1"
"TR010",2014-05-06,"Vanessa cardui",6,5,2014,"1"
"TR010",2014-05-06,"Vanessa cardui",6,5,2014,"1"
"TR010",2014-05-06,"Vanessa cardui",6,5,2014,"3"
"TR010",2014-05-18,"Papilio machaon",18,5,2014,"1"
"TR010",2014-05-18,"Papilio machaon",18,5,2014,"1"
"TR010",2014-05-18,"Papilio machaon",18,5,2014,"1"
"TR010",2014-05-18,"Pontia daplidice",18,5,2014,"1"
"TR010",2014-05-18,"Pontia daplidice",18,5,2014,"1"
"TR010",2014-05-18,"Pontia daplidice",18,5,2014,"1"
"TR010",2014-05-18,"Pontia daplidice",18,5,2014,"1"
"TR010",2014-05-18,"Vanessa cardui",18,5,2014,"1"
"TR010",2014-05-18,"Lycaena thersamon",18,5,2014,"1"
"TR010",2014-06-08,"Pontia daplidice",8,6,2014,"1"
"TR010",2014-06-08,"Pontia daplidice",8,6,2014,"1"
"TR010",2014-06-08,"Pontia daplidice",8,6,2014,"1"
"TR010",2014-06-08,"Azanus jesous",8,6,2014,"1"
"TR010",2014-06-20,"Pontia daplidice",20,6,2014,"1"
"TR010",2014-10-05,"Papilio machaon",5,10,2014,"1"
"TR010",2014-11-05,"Papilio machaon",5,11,2014,"1"
"TR010",2014-12-28,"Euchloe belemia",28,12,2014,"1"
"TR010",2015-01-29,"Euchloe charlonia",29,1,2015,"1"
"TR010",2015-01-29,"Euchloe charlonia",29,1,2015,"2"
"TR010",2015-01-29,"Euchloe charlonia",29,1,2015,"4"
"TR010",2015-01-29,"Euchloe charlonia",29,1,2015,"7"
"TR010",2015-01-29,"Euchloe charlonia",29,1,2015,"3"
"TR010",2015-01-29,"Euchloe belemia",29,1,2015,"1"
"TR010",2015-01-29,"Euchloe belemia",29,1,2015,"4"
"TR010",2015-01-29,"Euchloe belemia",29,1,2015,"2"
"TR010",2015-01-29,"Euchloe belemia",29,1,2015,"2"
"TR010",2015-01-29,"Euchloe belemia",29,1,2015,"1"
"TR010",2015-01-29,"Papilio machaon",29,1,2015,"1"
"TR010",2015-01-29,"Vanessa cardui",29,1,2015,"1"
"TR010",2015-02-07,"Papilio machaon",7,2,2015,"1"
"TR010",2015-02-07,"Euchloe belemia",7,2,2015,"1"
"TR010",2015-02-07,"Euchloe belemia",7,2,2015,"3"
"TR010",2015-02-07,"Euchloe belemia",7,2,2015,"1"
"TR010",2015-02-07,"Euchloe charlonia",7,2,2015,"3"
"TR010",2015-02-07,"Euchloe charlonia",7,2,2015,"2"
"TR010",2015-02-07,"Euchloe charlonia",7,2,2015,"4"
"TR010",2015-02-07,"Euchloe charlonia",7,2,2015,"3"
"TR010",2015-02-25,"Papilio machaon",25,2,2015,"2"
"TR010",2015-02-25,"Papilio machaon",25,2,2015,"1"
"TR010",2015-02-25,"Euchloe belemia",25,2,2015,"2"
"TR010",2015-02-25,"Euchloe belemia",25,2,2015,"2"
"TR010",2015-02-25,"Euchloe belemia",25,2,2015,"1"
"TR010",2015-02-25,"Euchloe charlonia",25,2,2015,"1"
"TR010",2015-03-05,"Papilio machaon",5,3,2015,"2"
"TR010",2015-03-05,"Papilio machaon",5,3,2015,"1"
"TR010",2015-03-05,"Papilio machaon",5,3,2015,"2"
"TR010",2015-03-05,"Euchloe belemia",5,3,2015,"2"
"TR010",2015-03-05,"Euchloe belemia",5,3,2015,"1"
"TR010",2015-03-05,"Euchloe charlonia",5,3,2015,"2"
"TR010",2015-03-05,"Vanessa cardui",5,3,2015,"1"
"TR010",2015-03-24,"Papilio machaon",24,3,2015,"2"
"TR010",2015-03-24,"Papilio machaon",24,3,2015,"2"
"TR010",2015-03-24,"Papilio machaon",24,3,2015,"1"
"TR010",2015-03-24,"Euchloe belemia",24,3,2015,"1"
"TR010",2015-03-24,"Euchloe belemia",24,3,2015,"2"
"TR010",2015-03-24,"Euchloe belemia",24,3,2015,"1"
"TR010",2015-03-24,"Euchloe belemia",24,3,2015,"1"
"TR010",2015-03-24,"Euchloe belemia",24,3,2015,"1"
"TR010",2015-03-24,"Euchloe belemia",24,3,2015,"1"
"TR010",2015-03-24,"Euchloe charlonia",24,3,2015,"2"
"TR010",2015-03-24,"Euchloe charlonia",24,3,2015,"1"
"TR010",2015-03-24,"Euchloe charlonia",24,3,2015,"2"
"TR010",2015-03-24,"Euchloe charlonia",24,3,2015,"2"
"TR010",2015-03-24,"Euchloe charlonia",24,3,2015,"1"
"TR010",2015-04-07,"Euchloe ausonia",7,4,2015,"2"
"TR010",2015-04-07,"Euchloe ausonia",7,4,2015,"1"
"TR010",2015-04-07,"Euchloe belemia",7,4,2015,"5"
"TR010",2015-04-07,"Euchloe belemia",7,4,2015,"2"
"TR010",2015-04-07,"Euchloe belemia",7,4,2015,"1"
"TR010",2015-04-07,"Euchloe belemia",7,4,2015,"1"
"TR010",2015-04-07,"Euchloe charlonia",7,4,2015,"2"
"TR010",2015-04-07,"Euchloe charlonia",7,4,2015,"1"
"TR010",2015-04-07,"Euchloe charlonia",7,4,2015,"2"
"TR010",2015-04-07,"Euchloe charlonia",7,4,2015,"1"
"TR010",2015-04-07,"Pontia daplidice",7,4,2015,"1"
"TR010",2015-04-07,"Pontia daplidice",7,4,2015,"2"
"TR010",2015-04-07,"Pontia daplidice",7,4,2015,"1"
"TR010",2015-04-07,"Pontia daplidice",7,4,2015,"1"
"TR010",2015-04-07,"Pontia daplidice",7,4,2015,"1"
"TR010",2015-04-07,"Pontia daplidice",7,4,2015,"1"
"TR010",2015-04-07,"Pontia daplidice",7,4,2015,"1"
"TR010",2015-04-07,"Pontia daplidice",7,4,2015,"2"
"TR010",2015-04-07,"Vanessa cardui",7,4,2015,"1"
"TR010",2015-04-07,"Vanessa cardui",7,4,2015,"1"
"TR010",2015-04-07,"Colias croceus",7,4,2015,"1"
"TR010",2015-04-07,"Pieris rapae",7,4,2015,"2"
"TR010",2015-04-25,"Papilio machaon",25,4,2015,"1"
"TR010",2015-04-25,"Papilio machaon",25,4,2015,"2"
"TR010",2015-04-25,"Papilio machaon",25,4,2015,"1"
"TR010",2015-04-25,"Euchloe charlonia",25,4,2015,"1"
"TR010",2015-04-25,"Euchloe belemia",25,4,2015,"1"
"TR010",2015-04-25,"Pontia daplidice",25,4,2015,"2"
"TR010",2015-04-25,"Pontia daplidice",25,4,2015,"2"
"TR010",2015-04-25,"Pontia daplidice",25,4,2015,"1"
"TR010",2015-04-25,"Pontia daplidice",25,4,2015,"1"
"TR010",2015-04-25,"Pontia daplidice",25,4,2015,"1"
"TR010",2015-04-25,"Pontia daplidice",25,4,2015,"1"
"TR010",2015-05-04,"Papilio machaon",4,5,2015,"1"
"TR010",2015-05-04,"Papilio machaon",4,5,2015,"1"
"TR010",2015-05-04,"Papilio machaon",4,5,2015,"3"
"TR010",2015-05-04,"Pontia daplidice",4,5,2015,"1"
"TR010",2015-05-04,"Pontia daplidice",4,5,2015,"1"
"TR010",2015-05-04,"Pontia daplidice",4,5,2015,"1"
"TR010",2015-05-04,"Pontia daplidice",4,5,2015,"1"
"TR010",2015-05-04,"Pieris rapae",4,5,2015,"1"
"TR010",2015-05-17,"Papilio machaon",17,5,2015,"1"
"TR010",2015-05-17,"Pieris rapae",17,5,2015,"1"
"TR010",2015-06-07,"Papilio machaon",7,6,2015,"1"
"TR010",2015-06-07,"Papilio machaon",7,6,2015,"1"
"TR010",2015-06-07,"Vanessa cardui",7,6,2015,"1"
"TR010",2015-06-07,"Pontia daplidice",7,6,2015,"1"
"TR010",2015-06-18,"Papilio machaon",18,6,2015,"1"
"TR010",2015-06-18,"Anaphaeis aurota",18,6,2015,"1"
"TR010",2015-10-19,"Papilio machaon",19,10,2015,"2"
"TR010",2015-10-19,"Papilio machaon",19,10,2015,"1"
"TR010",2015-11-13,"Papilio machaon",13,11,2015,"2"
"TR010",2015-11-13,"Papilio machaon",13,11,2015,"1"
"TR010",2015-11-28,"Papilio machaon",28,11,2015,"1"
"TR010",2015-11-28,"Papilio machaon",28,11,2015,"2"
"TR010",2015-11-28,"Euchloe charlonia",28,11,2015,"1"
"TR010",2015-11-28,"Anaphaeis aurota",28,11,2015,"1"
"TR010",2015-12-24,"Papilio machaon",24,12,2015,"1"
"TR010",2015-12-24,"Vanessa cardui",24,12,2015,"1"
"TR010",2016-01-05,"Papilio machaon",5,1,2016,"2"
"TR010",2016-01-05,"Vanessa cardui",5,1,2016,"1"
"TR010",2016-01-22,"Papilio machaon",22,1,2016,"1"
"TR010",2016-01-22,"Papilio machaon",22,1,2016,"1"
"TR010",2016-01-22,"Papilio machaon",22,1,2016,"1"
"TR010",2016-01-22,"Papilio machaon",22,1,2016,"1"
"TR010",2016-01-22,"Euchloe belemia",22,1,2016,"1"
"TR010",2016-01-22,"Euchloe belemia",22,1,2016,"1"
"TR010",2016-01-22,"Euchloe belemia",22,1,2016,"1"
"TR010",2016-02-12,"Papilio machaon",12,2,2016,"3"
"TR010",2016-02-12,"Papilio machaon",12,2,2016,"2"
"TR010",2016-02-12,"Papilio machaon",12,2,2016,"1"
"TR010",2016-02-12,"Papilio machaon",12,2,2016,"1"
"TR010",2016-02-12,"Euchloe belemia",12,2,2016,"4"
"TR010",2016-02-12,"Euchloe belemia",12,2,2016,"3"
"TR010",2016-02-12,"Euchloe belemia",12,2,2016,"3"
"TR010",2016-02-12,"Euchloe belemia",12,2,2016,"2"
"TR010",2016-02-12,"Euchloe charlonia",12,2,2016,"3"
"TR010",2016-02-12,"Euchloe charlonia",12,2,2016,"2"
"TR010",2016-02-12,"Euchloe charlonia",12,2,2016,"1"
"TR010",2016-02-12,"Pontia daplidice",12,2,2016,"1"
"TR010",2016-02-12,"Vanessa cardui",12,2,2016,"1"
"TR010",2016-02-12,"Vanessa cardui",12,2,2016,"1"
"TR010",2016-02-26,"Euchloe ausonia",26,2,2016,"1"
"TR010",2016-02-26,"Euchloe ausonia",26,2,2016,"2"
"TR010",2016-02-26,"Euchloe ausonia",26,2,2016,"5"
"TR010",2016-02-26,"Euchloe ausonia",26,2,2016,"1"
"TR010",2016-02-26,"Euchloe belemia",26,2,2016,"6"
"TR010",2016-02-26,"Euchloe belemia",26,2,2016,"10"
"TR010",2016-02-26,"Euchloe belemia",26,2,2016,"10"
"TR010",2016-02-26,"Euchloe belemia",26,2,2016,"4"
"TR010",2016-02-26,"Euchloe belemia",26,2,2016,"1"
"TR010",2016-02-26,"Euchloe belemia",26,2,2016,"1"
"TR010",2016-02-26,"Papilio machaon",26,2,2016,"2"
"TR010",2016-02-26,"Papilio machaon",26,2,2016,"1"
"TR010",2016-02-26,"Papilio machaon",26,2,2016,"1"
"TR010",2016-02-26,"Papilio machaon",26,2,2016,"1"
"TR010",2016-02-26,"Papilio machaon",26,2,2016,"1"
"TR010",2016-02-26,"Papilio machaon",26,2,2016,"1"
"TR010",2016-02-26,"Papilio machaon",26,2,2016,"1"
"TR010",2016-02-26,"Papilio machaon",26,2,2016,"1"
"TR010",2016-02-26,"Papilio machaon",26,2,2016,"1"
"TR010",2016-02-26,"Papilio machaon",26,2,2016,"1"
"TR010",2016-02-26,"Euchloe charlonia",26,2,2016,"9"
"TR010",2016-02-26,"Euchloe charlonia",26,2,2016,"8"
"TR010",2016-02-26,"Euchloe charlonia",26,2,2016,"4"
"TR010",2016-02-26,"Pieris rapae",26,2,2016,"1"
"TR010",2016-02-26,"Vanessa cardui",26,2,2016,"1"
"TR010",2016-02-26,"Vanessa cardui",26,2,2016,"1"
"TR010",2016-02-26,"Vanessa cardui",26,2,2016,"1"
"TR010",2016-02-26,"Vanessa cardui",26,2,2016,"1"
"TR010",2016-02-26,"Vanessa cardui",26,2,2016,"2"
"TR010",2016-02-26,"Vanessa cardui",26,2,2016,"1"
"TR010",2016-03-07,"Papilio machaon",7,3,2016,"3"
"TR010",2016-03-07,"Papilio machaon",7,3,2016,"1"
"TR010",2016-03-07,"Vanessa cardui",7,3,2016,"1"
"TR010",2016-03-07,"Vanessa cardui",7,3,2016,"1"
"TR010",2016-03-07,"Vanessa cardui",7,3,2016,"1"
"TR010",2016-03-07,"Euchloe belemia",7,3,2016,"1"
"TR010",2016-03-07,"Pontia daplidice",7,3,2016,"1"
"TR010",2016-03-07,"Colias croceus",7,3,2016,"1"
"TR010",2016-03-24,"Euchloe belemia",24,3,2016,"5"
